State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Yield_Index,is_outlier
Nagaland,Nagaland District C,2010,Kharif,Small millets,18764.85,16323.11,0.8698769241427458,1.3817732149438013,0
Chhattisgarh,Chhattisgarh District A,2001,Rabi,Rapeseed &Mustard,2481.43,1157.89,0.4666220687265005,0.5858855020486848,0
Kerala,Kerala District B,1998,Kharif,Onion,11163.36,70521.51,6.317229758782301,0.5552723623763569,0
Uttarakhand,Uttarakhand District D,1999,Kharif,Rice,44988.14,91322.44,2.0299225529217257,0.9859870005070578,0
Tamil Nadu,Tamil Nadu District C,1998,Kharif,Dry chillies,52324.21,63468.01,1.2129759818638448,1.124071179320232,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District B,2014,Kharif,Onion,17704.82,176362.67,9.961280035606125,0.875577382629446,0
Jammu and Kashmir,Jammu And Kashmir District D,2001,Rabi,Small millets,100711.76,50638.15,0.5028027511384967,0.7986869804689973,0
Andhra Pradesh,Andhra Pradesh District C,2009,Whole Year,Peas & beans (Pulses),15238.97,14137.49,0.9277195243510552,0.946001378583276,0
Punjab,Punjab District A,2005,Autumn,Sunflower,42625.26,61876.65,1.4516427583081017,1.4934256537765092,0
Puducherry,Puducherry District A,2006,Rabi,Dry chillies,10676.67,15999.37,1.4985355920900432,1.3887007619604095,0
Nagaland,Nagaland District B,2011,Rabi,Dry chillies,20909.82,14198.14,0.6790178012053667,0.6292493437566046,0
Telangana,Telangana District A,2002,Kharif,Sugarcane,22849.18,1823606.02,79.8105673814115,1.3001783704171004,0
Andhra Pradesh,Andhra Pradesh District A,2003,Kharif,Peas & beans (Pulses),36346.98,23412.21,0.6441308191216986,0.6568242091308193,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District D,2012,Rabi,Sesamum,10183.35,4258.31,0.4181639637251003,1.103311252769534,0
Gujarat,Gujarat District B,2003,Rabi,Cotton(lint),47606.17,112925.13,2.3720692086761024,1.4913944264014378,0
Gujarat,Gujarat District A,2005,Rabi,Small millets,55224.77,52126.38,0.9438949225139371,1.4993485692663202,0
Manipur,Manipur District B,2003,Autumn,Cotton(lint),81350.59,136218.35,1.6744605048346917,1.0527859199915917,0
Jammu and Kashmir,Jammu And Kashmir District D,2003,Kharif,Rapeseed &Mustard,2592.87,1634.66,0.6304442567502421,0.7915788271392752,0
West Bengal,West Bengal District C,1998,Kharif,Sunflower,19264.17,25598.16,1.3287964132376324,1.3670434001876535,0
Chhattisgarh,Chhattisgarh District D,2009,Kharif,Rapeseed &Mustard,17361.46,9269.86,0.5339332060782908,0.6704006206937407,0
Bihar,Bihar District A,2014,Kharif,Groundnut,212.71,261.43,1.2290442386347609,1.01761332341229,0
Meghalaya,Meghalaya District C,2012,Kharif,Dry chillies,468.42,538.74,1.1501216856667094,1.0658237746658603,0
Mizoram,Mizoram District E,1997,Kharif,Sunflower,363.84,269.09,0.7395833333333334,0.7608708938780911,0
Manipur,Manipur District B,2011,Kharif,Cotton(lint),29632.78,40305.95,1.3601811912348418,0.8551886429299816,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District B,2005,Kharif,Rapeseed &Mustard,28596.63,36182.35,1.2652662219289474,1.5886542565019148,0
Uttar Pradesh,Uttar Pradesh District B,2006,Whole Year,Potato,24121.43,445771.54,18.480311490653744,1.3456743017884036,0
Goa,Goa District A,1998,Whole Year,Sugarcane,15925.94,630071.43,39.56258971213003,0.6445064245136286,0
Meghalaya,Meghalaya District B,2007,Winter,Onion,28749.23,410436.62,14.276438708097574,1.2548715418725978,0
Puducherry,Puducherry District A,2001,Kharif,Wheat,320.26,1123.59,3.50836820083682,1.561489266890735,0
West Bengal,West Bengal District D,2006,Kharif,Bajra,3448.04,5401.04,1.5664087423579773,1.2962029790550362,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District A,2008,Rabi,Moong(Green Gram),11070.94,6498.8,0.5870142914693783,1.246947159446342,0
Assam,Assam District C,1997,Rabi,Jowar,31145.1,25238.24,0.810343842209529,0.8029090676401777,0
Gujarat,Gujarat District C,2010,Kharif,Dry chillies,11871.94,18490.24,1.5574741786093933,1.443319457999611,0
Nagaland,Nagaland District B,2005,Kharif,Moong(Green Gram),18724.39,10067.23,0.5376532960486297,1.1420935742409855,0
Odisha,Odisha District C,2008,Rabi,Rapeseed &Mustard,105599.31,53108.84,0.5029279073887888,0.631470711016632,0
Assam,Assam District A,2013,Rabi,Potato,31304.5,327622.11,10.465655416952833,0.7620739267889811,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District D,2012,Kharif,Dry chillies,51450.51,57700.87,1.1214829551738166,1.0392841135013298,0
Meghalaya,Meghalaya District E,2014,Rabi,Sugarcane,56530.07,3344022.93,59.15476365056686,0.9636787048267006,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District A,2007,Kharif,Jowar,3511.94,3945.05,1.1233249998576287,1.1130186734477359,0
Puducherry,Puducherry District A,2001,Rabi,Sunflower,2814.73,3559.99,1.2647713990329446,1.3011755424454856,0
Goa,Goa District B,1999,Kharif,Sesamum,33003.42,12106.26,0.3668183479166705,0.9678376093757586,0
Uttarakhand,Uttarakhand District C,2004,Kharif,Groundnut,31686.62,32746.2,1.0334393507417328,0.8556580952867178,0
Telangana,Telangana District E,1999,Rabi,Jowar,58264.34,77247.11,1.325804256943441,1.313640215878374,0
Telangana,Telangana District A,2000,Kharif,Moong(Green Gram),120974.93,35107.24,0.29020260644085516,0.6164540131715446,0
Tamil Nadu,Tamil Nadu District A,1998,Rabi,Moong(Green Gram),17486.8,12566.65,0.7186363428414576,1.5265412774499858,0
Assam,Assam District A,2001,Kharif,Gram,11437.71,7333.17,0.6411397036644574,0.7408467250799479,0
Jammu and Kashmir,Jammu And Kashmir District D,2006,Rabi,Bajra,2980.23,3315.62,1.1125382940242867,0.9206252570170637,0
Puducherry,Puducherry District C,2014,Summer,Sunflower,7987.88,7161.86,0.8965908351151994,0.9223975709165152,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District B,1997,Kharif,Moong(Green Gram),144554.68,76182.91,0.5270179422762377,1.1195017491884893,0
Chhattisgarh,Chhattisgarh District C,2007,Winter,Urad,24710.39,12210.08,0.4941273690945388,0.9723259253098652,0
Arunachal Pradesh,Arunachal Pradesh District E,2005,Kharif,Dry chillies,39155.16,47393.88,1.2104121142653994,1.1216952298223888,0
Telangana,Telangana District D,1999,Summer,Peas & beans (Pulses),25517.41,27596.81,1.0814894615088286,1.1028015414748267,0
Nagaland,Nagaland District D,2006,Kharif,Sugarcane,3105.93,159770.94,51.44061199061151,0.8380089663012339,0
Assam,Assam District D,1998,Summer,Potato,14493.45,185612.74,12.806663699809222,0.9325382984586278,0
Assam,Assam District B,2010,Winter,Moong(Green Gram),14898.82,5442.72,0.36531215223755975,0.7760031691964646,0
Jharkhand,Jharkhand District D,2001,Whole Year,Cotton(lint),23561.47,25405.41,1.0782608215871081,0.6779364504375345,0
Punjab,Punjab District C,2014,Kharif,Sesamum,17805.29,11790.49,0.6621902816522505,1.7471663093901857,0
Bihar,Bihar District C,2007,Winter,Sesamum,91233.4,60178.92,0.6596150094154115,1.740371542063661,0
Madhya Pradesh,Madhya Pradesh District D,2008,Kharif,Rapeseed &Mustard,11247.06,9990.05,0.8882365702681412,1.115260001160757,0
Gujarat,Gujarat District E,2005,Rabi,Sunflower,23304.02,31394.06,1.347152122251869,1.3859274448868242,0
Manipur,Manipur District C,2004,Rabi,Wheat,37174.71,56078.29,1.508506455060443,0.671399495084476,0
Tamil Nadu,Tamil Nadu District C,2008,Kharif,Groundnut,2810.71,4241.97,1.509216532477559,1.2495879343360718,0
Haryana,Haryana District A,2014,Rabi,Maize,15784.21,31145.91,1.9732321098110075,0.9538468971385751,0
Gujarat,Gujarat District C,2004,Rabi,Small millets,65681.27,40880.03,0.6224001149795063,0.988663779883758,0
Chhattisgarh,Chhattisgarh District C,1997,Kharif,Rice,1240.53,1493.06,1.2035662176650304,0.5846039018380852,0
Maharashtra,Maharashtra District C,2013,Kharif,Dry chillies,28867.8,61821.11,2.141524813113573,1.9845622322390897,1
Uttar Pradesh,Uttar Pradesh District B,2013,Kharif,Sunflower,28862.22,49935.54,1.7301351039525026,1.7799338948608967,0
Uttar Pradesh,Uttar Pradesh District A,1997,Kharif,Sunflower,445.11,452.51,1.0166251039068994,1.0458868077276167,0
Kerala,Kerala District C,2001,Rabi,Moong(Green Gram),58593.39,17651.66,0.301256848255409,0.6399356483392122,0
Arunachal Pradesh,Arunachal Pradesh District D,2007,Kharif,Small millets,12495.81,10783.52,0.8629708678348983,1.3708031531313427,0
Andhra Pradesh,Andhra Pradesh District C,2009,Kharif,Small millets,23231.07,27762.46,1.1950573090262309,1.8983124326037264,1
Andaman and Nicobar Islands,Andaman And Nicobar Islands District B,2001,Kharif,Urad,48434.14,19892.13,0.4107047219172262,0.8081698641770527,0
Sikkim,Sikkim District B,2004,Kharif,Groundnut,7224.08,5142.8,0.711896878218403,0.5894301648371716,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District B,1998,Kharif,Peas & beans (Pulses),28294.36,25686.78,0.9078409972870918,0.9257311206948602,0
Tamil Nadu,Tamil Nadu District C,2011,Rabi,Small millets,15872.02,11039.08,0.6955056760261139,1.1047897550809858,0
Punjab,Punjab District A,2013,Kharif,Sugarcane,6288.2,534503.16,85.00097961260775,1.3847343626618254,0
Goa,Goa District E,2014,Rabi,Sunflower,5144.27,9839.14,1.912640666216975,1.9676925476580474,1
Uttarakhand,Uttarakhand District D,2013,Rabi,Peas & beans (Pulses),42035.49,57165.95,1.3599448941834626,1.3867442809234436,0
Telangana,Telangana District D,2000,Rabi,Sunflower,3601.19,3002.52,0.8337577300836667,0.8577559292843192,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,1997,Kharif,Sugarcane,43895.18,1723416.61,39.26209232995514,0.6396110803319037,0
West Bengal,West Bengal District D,2004,Rabi,Groundnut,36073.48,56208.39,1.5581637812598061,1.2901148502431181,0
Tamil Nadu,Tamil Nadu District B,2000,Autumn,Rice,17047.28,42928.99,2.5182310609082506,1.2231713405789106,0
Meghalaya,Meghalaya District B,2011,Kharif,Sunflower,16627.67,13351.6,0.8029748004380651,0.8260869690197983,0
Nagaland,Nagaland District E,2007,Rabi,Moong(Green Gram),24621.52,8721.02,0.35420315236427324,0.7524052158968779,0
Manipur,Manipur District E,2013,Kharif,Moong(Green Gram),5459.44,2863.72,0.524544641941298,1.1142479165783994,0
West Bengal,West Bengal District B,2012,Rabi,Groundnut,15615.35,27357.24,1.7519453614552347,1.4505604319723826,0
Chhattisgarh,Chhattisgarh District B,2003,Whole Year,Rapeseed &Mustard,37829.33,16783.06,0.44365205516460376,0.5570446073938181,0
Himachal Pradesh,Himachal Pradesh District E,2001,Kharif,Sesamum,21599.38,6571.83,0.3042601222812877,0.8027798801492685,0
West Bengal,West Bengal District B,2008,Kharif,Rapeseed &Mustard,9165.43,11205.57,1.2225907567893703,1.5350714150673037,0
Puducherry,Puducherry District E,2009,Kharif,Rice,10185.66,25336.8,2.487497128315691,1.2082430577401846,0
Punjab,Punjab District C,2011,Rabi,Bajra,33696.38,72967.38,2.165436762049811,1.7918985677384567,0
Tripura,Tripura District D,2011,Kharif,Rapeseed &Mustard,2972.79,2248.79,0.7564577383535332,0.9497999591477579,0
Andhra Pradesh,Andhra Pradesh District D,2005,Kharif,Arhar/Tur,16490.28,14438.02,0.8755472921017715,1.0971389818665558,0
Arunachal Pradesh,Arunachal Pradesh District E,2005,Kharif,Gram,15662.91,17872.04,1.1410421179716925,1.3184916040077688,0
Himachal Pradesh,Himachal Pradesh District D,2013,Kharif,Wheat,17619.48,24641.85,1.3985571651376771,0.6224637431084702,0
Andhra Pradesh,Andhra Pradesh District E,2005,Kharif,Jowar,494.12,817.28,1.6540111713753742,1.638835884597314,0
Uttarakhand,Uttarakhand District B,1998,Rabi,Arhar/Tur,4891.11,2587.96,0.529115067949811,0.6630284533770584,0
Meghalaya,Meghalaya District E,2004,Kharif,Rapeseed &Mustard,15901.1,14006.68,0.8808623302790373,1.106000987093902,0
Goa,Goa District E,2005,Kharif,Potato,26828.18,470070.38,17.521515809123095,1.2758580159560997,0
West Bengal,West Bengal District C,2009,Rabi,Small millets,52999.49,24594.37,0.46404918236005666,0.7371281072131026,0
Chhattisgarh,Chhattisgarh District D,2012,Rabi,Moong(Green Gram),18642.0,5209.84,0.27946786825447917,0.5936510738165324,0
Tamil Nadu,Tamil Nadu District B,2008,Rabi,Groundnut,6248.39,6513.1,1.0423645130985741,0.8630478733292303,0
Mizoram,Mizoram District E,2007,Kharif,Bajra,39560.63,48878.24,1.2355273411975491,1.0223986735118822,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District E,1997,Kharif,Onion,1498.82,14288.67,9.533279513217064,0.8379569587664553,0
Meghalaya,Meghalaya District E,2000,Kharif,Sesamum,2887.73,272.75,0.09445135106121418,0.2492066450126489,0
Odisha,Odisha District D,2003,Whole Year,Peas & beans (Pulses),9631.66,3248.24,0.3372461237211446,0.3438919733690371,0
Maharashtra,Maharashtra District B,2011,Kharif,Jowar,25523.56,22310.69,0.8741213999927909,0.8661014765767359,0
Andhra Pradesh,Andhra Pradesh District D,2000,Winter,Small millets,78097.66,49217.89,0.6302095350872228,1.0010688078016101,0
Maharashtra,Maharashtra District C,2011,Rabi,Dry chillies,12108.1,9525.02,0.7866651249989677,0.7290066810959703,0
Andhra Pradesh,Andhra Pradesh District A,1998,Winter,Sesamum,65865.96,23269.01,0.35327823355189836,0.9321124827786222,0
Tripura,Tripura District E,2005,Kharif,Rice,9066.32,18082.99,1.994523687670411,0.9687928366606289,0
Punjab,Punjab District D,2006,Kharif,Urad,5878.47,4991.53,0.8491206045110377,1.6708687458332323,0
Jharkhand,Jharkhand District A,1999,Rabi,Sunflower,12774.64,8207.36,0.6424728994319997,0.6609653128337234,0
Rajasthan,Rajasthan District D,2007,Kharif,Cotton(lint),22783.12,28288.76,1.241654347604718,0.7806670930011832,0
Uttarakhand,Uttarakhand District C,2010,Kharif,Wheat,8872.65,17379.47,1.9587688007528756,0.87180030247866,0
Madhya Pradesh,Madhya Pradesh District B,2000,Kharif,Sunflower,1880.24,1432.93,0.7620995192103136,0.7840351671963243,0
Punjab,Punjab District D,2011,Rabi,Potato,37697.73,916090.67,24.300950481633773,1.7695137113194994,0
Jammu and Kashmir,Jammu And Kashmir District D,1997,Autumn,Peas & beans (Pulses),116607.4,71359.26,0.6119616765316781,0.6240211340211425,0
Odisha,Odisha District A,2003,Winter,Dry chillies,15518.86,12300.22,0.7925981676489123,0.7345048627155543,0
Bihar,Bihar District C,1997,Rabi,Moong(Green Gram),10375.28,3376.91,0.32547651726025706,0.6913835396549918,0
Chhattisgarh,Chhattisgarh District D,2010,Kharif,Maize,56701.68,73765.69,1.3009436404706174,0.6288672521824671,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District A,1997,Whole Year,Cotton(lint),23546.9,29464.46,1.2513095142035682,0.7867375995440927,0
Kerala,Kerala District D,2006,Kharif,Moong(Green Gram),59208.42,33041.01,0.5580457982158619,1.185411723425706,0
Uttar Pradesh,Uttar Pradesh District E,2008,Rabi,Wheat,90487.91,228756.96,2.5280389391245746,1.1251685808756617,0
Arunachal Pradesh,Arunachal Pradesh District D,1998,Kharif,Small millets,375.12,216.84,0.5780550223928344,0.9182229399789037,0
Arunachal Pradesh,Arunachal Pradesh District D,2014,Kharif,Jowar,21883.36,18251.08,0.8340163484949296,0.8263643824834324,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District B,2014,Kharif,Onion,146833.5,1310045.06,8.921976660639432,0.7842246121462784,0
Puducherry,Puducherry District C,2003,Summer,Dry chillies,90266.6,171189.45,1.896487183520815,1.757484580750123,0
Goa,Goa District C,2006,Rabi,Sesamum,4979.25,1329.55,0.26701812521966156,0.7045181503061055,0
Uttarakhand,Uttarakhand District E,2004,Rabi,Groundnut,38354.78,21189.19,0.552452393156733,0.45741471149303503,0
Jharkhand,Jharkhand District A,2008,Whole Year,Arhar/Tur,44789.04,28621.89,0.6390378092497628,0.8007714691589993,0
Haryana,Haryana District E,2013,Kharif,Maize,100178.76,355262.3,3.546283663323443,1.7142492521866906,0
Madhya Pradesh,Madhya Pradesh District E,2004,Kharif,Rapeseed &Mustard,13505.13,6088.8,0.4508508988806476,0.566083395842584,0
Madhya Pradesh,Madhya Pradesh District E,2013,Kharif,Gram,50897.44,35894.66,0.7052350766561147,0.8149099080371812,0
Puducherry,Puducherry District E,2006,Whole Year,Rice,32212.53,111712.89,3.467994907571681,1.684496727113414,0
Arunachal Pradesh,Arunachal Pradesh District C,2001,Kharif,Rapeseed &Mustard,6586.8,5258.01,0.7982647112406631,1.0022923313280125,0
Kerala,Kerala District D,2000,Kharif,Onion,4053.79,37690.59,9.297617784838385,0.8172427454743701,0
Rajasthan,Rajasthan District B,2012,Rabi,Rapeseed &Mustard,19550.05,14323.76,0.732671271940481,0.9199339353345044,0
Meghalaya,Meghalaya District A,2001,Rabi,Maize,1878.78,3486.25,1.8555924589361181,0.8969806950280561,0
Goa,Goa District A,2002,Winter,Groundnut,116038.35,162446.82,1.3999407954353023,1.1591107631779194,0
Punjab,Punjab District D,1999,Rabi,Sugarcane,26406.48,1925788.65,72.9286391067647,1.1880662205723715,0
Chhattisgarh,Chhattisgarh District E,1997,Rabi,Groundnut,7680.86,8474.75,1.103359519637124,0.9135499865682097,0
Punjab,Punjab District A,2010,Kharif,Bajra,3972.36,7832.37,1.9717170649185873,1.6315955499289796,0
Kerala,Kerala District C,2007,Winter,Potato,64924.35,968696.63,14.920390115572971,1.0864527668453274,0
Uttarakhand,Uttarakhand District E,2014,Rabi,Sugarcane,26828.73,1650796.57,61.530924870465356,1.0023882833211328,0
Karnataka,Karnataka District E,2004,Rabi,Gram,15474.3,14870.96,0.9610101910910348,1.1104619613619426,0
Andhra Pradesh,Andhra Pradesh District B,2002,Rabi,Wheat,91713.6,249843.6,2.724171769508557,1.2124625283742283,0
Tripura,Tripura District D,2001,Kharif,Maize,50224.13,82476.03,1.642159456022434,0.7938086421489425,0
Chhattisgarh,Chhattisgarh District B,2007,Kharif,Wheat,16685.62,17246.81,1.0336331523791147,0.4600449499449483,0
Jharkhand,Jharkhand District D,2013,Kharif,Arhar/Tur,5810.06,3134.95,0.5395727410732418,0.6761328521306559,0
Arunachal Pradesh,Arunachal Pradesh District C,2003,Whole Year,Sesamum,2190.53,945.96,0.4318406960872483,1.1393968412593998,0
Arunachal Pradesh,Arunachal Pradesh District D,2008,Rabi,Potato,14931.39,116922.75,7.8306674730216015,0.5702029421757728,0
Andhra Pradesh,Andhra Pradesh District B,2008,Kharif,Jowar,103978.51,122783.58,1.180855351745279,1.1700211935991518,0
Mizoram,Mizoram District D,2006,Winter,Sunflower,3596.47,3500.18,0.973226524898025,1.0012390795876442,0
Goa,Goa District E,2014,Kharif,Small millets,27417.9,24792.05,0.904228624365834,1.4363398529803486,0
Himachal Pradesh,Himachal Pradesh District E,2006,Kharif,Onion,75425.31,566975.96,7.51705176949223,0.66073441263531,0
Telangana,Telangana District E,2000,Winter,Urad,3319.43,1243.98,0.37475711191379246,0.7374334602751277,0
Manipur,Manipur District C,2006,Whole Year,Gram,26351.02,19091.88,0.7245214796239386,0.8371956413892406,0
Odisha,Odisha District D,2013,Rabi,Sunflower,34649.34,16980.63,0.4900708065435013,0.5041766030039134,0
West Bengal,West Bengal District B,2010,Rabi,Moong(Green Gram),4787.65,1827.02,0.3816110200202605,0.8106255407114014,0
Maharashtra,Maharashtra District E,2008,Winter,Potato,17865.98,219978.63,12.312709966091981,0.896570244236604,0
Telangana,Telangana District A,1999,Rabi,Arhar/Tur,68550.26,61958.52,0.9038407731786867,1.1325932415075977,0
Punjab,Punjab District E,2005,Winter,Gram,33388.53,50390.17,1.5092060057750372,1.743910602414636,0
Manipur,Manipur District E,2013,Rabi,Wheat,18612.28,29539.42,1.5870930374999732,0.7063764695570188,0
West Bengal,West Bengal District E,1999,Rabi,Groundnut,25097.84,49554.49,1.9744523831532912,1.6347898540835402,0
Karnataka,Karnataka District E,1999,Rabi,Onion,9608.21,98762.19,10.27893749199903,0.903498862925859,0
Karnataka,Karnataka District B,1998,Rabi,Gram,27533.61,22876.08,0.8308420145415004,0.9600506442103528,0
Goa,Goa District E,2006,Whole Year,Dry chillies,29527.77,31208.43,1.0569179453781983,0.9794513816179959,0
